Ship Mode-Same Day,Ship Mode-Standard Class,Ship Mode-First Class,Ship Mode-Second Class,Segment-Consumer,Segment-Corporate,Segment-Home Office,Region-Central,Region-East,Region-South,Region-West,Category-Furniture,Category-Office Supplies,Category-Technology,Sales,Quantity,Discount,Profit,Mean,Median,Cost,Cost_Per_Unit,Profit_Per_Unit,Profit_Margin
0,0,1,0,1,0,0,0,0,1,0,0,1,0,691.96,4,0,318.3016,55672.5,39636,373.6584,93.4146,79.5754,0.46
0,0,1,0,1,0,0,0,0,1,0,0,0,1,34.95,5,0,15.378,55672.5,39636,19.572,3.9144,3.0756,0.44
0,1,0,0,0,1,0,0,0,1,0,0,0,1,159.8,4,0,70.312,55672.5,39636,89.488,22.372,17.578,0.44
0,1,0,0,0,1,0,0,0,1,0,0,0,1,44.75,5,0,8.5025,55672.5,39636,36.2475,7.2495,1.7005,0.19
0,1,0,0,0,1,0,0,0,1,0,0,1,0,7.31,1,0,3.4357,55672.5,39636,3.8743,3.8743,3.4357,0.47
0,1,0,0,0,1,0,0,0,1,0,1,0,0,8.92,4,0,3.9248,55672.5,39636,4.9952,1.2488,0.9812,0.44
0,1,0,0,1,0,0,0,0,1,0,0,1,0,19.89,9,0,5.3703,55672.5,39636,14.5197,1.6133,0.5967,0.27
0,1,0,0,1,0,0,0,0,1,0,0,0,1,399.98,2,0,171.9914,55672.5,39636,227.9886,113.9943,85.9957,0.43
0,1,0,0,1,0,0,0,0,1,0,1,0,0,343.85,5,0,137.54,55672.5,39636,206.31,41.262,27.508,0.4
0,1,0,0,1,0,0,0,0,1,0,0,1,0,106.32,3,0,49.9704,55672.5,39636,56.3496,18.7832,16.6568,0.47
0,1,0,0,0,0,1,0,0,1,0,0,1,0,19.44,3,0,9.3312,55672.5,39636,10.1088,3.3696,3.1104,0.48
0,1,0,0,1,0,0,0,0,1,0,0,1,0,1793.98,2,0,843.1706,55672.5,39636,950.8094,475.4047,421.5853,0.47
0,1,0,0,0,1,0,0,0,0,1,0,1,0,22.62,2,0.7,-15.08,105693.6667,123851,37.7,18.85,-7.54,-0.666666667
0,1,0,0,0,1,0,0,0,0,1,0,1,0,14.952,2,0.7,-11.9616,105693.6667,123851,26.9136,13.4568,-5.9808,-0.8
0,1,0,0,0,1,0,0,0,0,1,1,0,0,801.568,2,0.2,50.098,105693.6667,123851,751.47,375.735,25.049,0.0625
0,1,0,0,0,1,0,0,0,0,1,0,1,0,2.376,3,0.7,-1.9008,105693.6667,123851,4.2768,1.4256,-0.6336,-0.8
0,1,0,0,0,1,0,0,0,0,1,0,1,0,32.792,1,0.2,11.8871,105693.6667,123851,20.9049,20.9049,11.8871,0.3625
0,1,0,0,1,0,0,0,0,0,1,1,0,0,13.36,5,0.2,4.008,105693.6667,123851,9.352,1.8704,0.8016,0.3
0,1,0,0,1,0,0,0,0,0,1,0,1,0,78.256,2,0.2,-17.6076,105693.6667,123851,95.8636,47.9318,-8.8038,-0.225
0,1,0,0,1,0,0,0,0,0,1,1,0,0,102.018,7,0.7,-183.6324,105693.6667,123851,285.6504,40.8072,-26.2332,-1.8
0,1,0,0,1,0,0,0,0,1,0,0,1,0,2.74,1,0,0.7398,60823.25,43781.5,2.0002,2.0002,0.7398,0.27
0,1,0,0,1,0,0,0,0,1,0,0,1,0,8.34,3,0,2.1684,60823.25,43781.5,6.1716,2.0572,0.7228,0.26
0,1,0,0,1,0,0,0,0,1,0,0,1,0,46.74,3,0,11.685,60823.25,43781.5,35.055,11.685,3.895,0.25
0,1,0,0,1,0,0,0,0,1,0,0,1,0,6354.95,5,0,3177.475,60823.25,43781.5,3177.475,635.495,635.495,0.5
0,1,0,0,0,1,0,0,0,1,0,0,1,0,12.39,3,0,5.6994,60823.25,43781.5,6.6906,2.2302,1.8998,0.46
0,1,0,0,0,1,0,0,0,1,0,0,1,0,12.84,3,0,3.7236,60823.25,43781.5,9.1164,3.0388,1.2412,0.29
0,0,0,1,1,0,0,0,0,1,0,0,0,1,499.98,2,0,114.9954,60823.25,43781.5,384.9846,192.4923,57.4977,0.23
0,0,0,1,1,0,0,0,0,1,0,0,1,0,5.28,1,0,2.376,60823.25,43781.5,2.904,2.904,2.376,0.45
0,0,0,1,1,0,0,0,0,1,0,0,1,0,8.26,2,0,3.8822,60823.25,43781.5,4.3778,2.1889,1.9411,0.47
0,1,0,0,1,0,0,0,0,1,0,0,0,1,67.8,4,0,4.068,60823.25,43781.5,63.732,15.933,1.017,0.06
0,1,0,0,1,0,0,0,0,1,0,0,0,1,377.97,3,0,98.2722,60823.25,43781.5,279.6978,93.2326,32.7574,0.26
0,1,0,0,1,0,0,0,0,1,0,1,0,0,1628.82,9,0,374.6286,60823.25,43781.5,1254.1914,139.3546,41.6254,0.23
0,1,0,0,1,0,0,0,0,1,0,0,1,0,286.93,7,0,140.5957,60823.25,43781.5,146.3343,20.9049,20.0851,0.49
0,1,0,0,1,0,0,0,0,1,0,0,1,0,542.94,3,0,152.0232,60823.25,43781.5,390.9168,130.3056,50.6744,0.28
0,1,0,0,1,0,0,0,0,1,0,0,1,0,8.64,3,0,4.2336,60823.25,43781.5,4.4064,1.4688,1.4112,0.49
0,1,0,0,1,0,0,0,0,1,0,0,1,0,193.8,5,0,94.962,60823.25,43781.5,98.838,19.7676,18.9924,0.49
0,1,0,0,1,0,0,0,0,1,0,0,1,0,21.4,5,0,9.63,60823.25,43781.5,11.77,2.354,1.926,0.45
0,1,0,0,1,0,0,0,0,1,0,0,1,0,97.88,2,0,48.94,60823.25,43781.5,48.94,24.47,24.47,0.5
0,1,0,0,1,0,0,0,0,1,0,0,0,1,251.91,9,0,47.8629,60823.25,43781.5,204.0471,22.6719,5.3181,0.19
0,1,0,0,1,0,0,0,0,1,0,0,1,0,25.86,3,0,6.7236,60823.25,43781.5,19.1364,6.3788,2.2412,0.26
1,0,0,0,1,0,0,0,0,1,0,0,1,0,195.64,4,0,91.9508,60823.25,43781.5,103.6892,25.9223,22.9877,0.47
0,0,0,1,0,1,0,0,0,1,0,0,1,0,34.54,1,0,17.27,60823.25,43781.5,17.27,17.27,17.27,0.5
0,0,0,1,0,1,0,0,0,1,0,0,0,1,2999.95,5,0,1439.976,60823.25,43781.5,1559.974,311.9948,287.9952,0.48
0,0,0,1,0,1,0,0,0,1,0,0,1,0,64.12,4,0,30.7776,60823.25,43781.5,33.3424,8.3356,7.6944,0.48
0,1,0,0,1,0,0,0,0,1,0,0,1,0,2.78,1,0,1.3622,60823.25,43781.5,1.4178,1.4178,1.3622,0.49
0,1,0,0,1,0,0,0,0,1,0,1,0,0,129.93,3,0,12.993,60823.25,43781.5,116.937,38.979,4.331,0.1
0,1,0,0,1,0,0,0,0,1,0,0,1,0,69.93,7,0,31.4685,60823.25,43781.5,38.4615,5.4945,4.4955,0.45
0,0,1,0,0,1,0,0,0,1,0,0,1,0,9.96,2,0,4.8804,60823.25,43781.5,5.0796,2.5398,2.4402,0.49
0,0,0,1,1,0,0,0,0,1,0,0,1,0,48.87,9,0,23.9463,60823.25,43781.5,24.9237,2.7693,2.6607,0.49
0,0,0,1,1,0,0,0,0,1,0,0,1,0,17.94,3,0,8.7906,60823.25,43781.5,9.1494,3.0498,2.9302,0.49
0,0,0,1,1,0,0,0,0,1,0,0,1,0,13.89,3,0,4.5837,60823.25,43781.5,9.3063,3.1021,1.5279,0.33
0,0,1,0,1,0,0,0,0,1,0,0,1,0,1350.12,6,0,175.5156,60823.25,43781.5,1174.6044,195.7674,29.2526,0.13
0,0,1,0,1,0,0,0,0,1,0,0,1,0,15.92,4,0,7.4824,60823.25,43781.5,8.4376,2.1094,1.8706,0.47
0,1,0,0,1,0,0,0,0,1,0,1,0,0,67.88,2,0,18.3276,60823.25,43781.5,49.5524,24.7762,9.1638,0.27
0,1,0,0,1,0,0,0,0,1,0,0,1,0,162.89,13,0,76.5583,60823.25,43781.5,86.3317,6.6409,5.8891,0.47
0,1,0,0,1,0,0,0,0,1,0,1,0,0,25.71,3,0,9.2556,60823.25,43781.5,16.4544,5.4848,3.0852,0.36
0,1,0,0,0,0,1,0,0,1,0,0,1,0,1270.99,1,0,635.495,60823.25,43781.5,635.495,635.495,635.495,0.5
0,1,0,0,0,0,1,0,0,1,0,0,1,0,125.36,8,0,58.9192,60823.25,43781.5,66.4408,8.3051,7.3649,0.47
0,1,0,0,1,0,0,0,0,1,0,0,0,1,135.95,1,0,39.4255,60823.25,43781.5,96.5245,96.5245,39.4255,0.29
0,0,1,0,1,0,0,1,0,0,0,1,0,0,126.3,3,0,40.416,58335,49415,85.884,28.628,13.472,0.32
0,0,1,0,1,0,0,1,0,0,0,0,0,1,38.04,2,0,12.1728,58335,49415,25.8672,12.9336,6.0864,0.32
0,0,1,0,0,1,0,1,0,0,0,1,0,0,210.98,2,0,21.098,37756,24597,189.882,94.941,10.549,0.1
0,1,0,0,0,1,0,1,0,0,0,1,0,0,872.94,3,0,226.9644,37756,24597,645.9756,215.3252,75.6548,0.26
0,1,0,0,0,1,0,1,0,0,0,0,1,0,41.54,2,0,19.5238,37756,24597,22.0162,11.0081,9.7619,0.47
0,1,0,0,0,1,0,1,0,0,0,0,1,0,12.96,2,0,6.2208,37756,24597,6.7392,3.3696,3.1104,0.48
0,1,0,0,1,0,0,1,0,0,0,0,0,1,257.98,2,0,74.8142,37756,24597,183.1658,91.5829,37.4071,0.29
0,1,0,0,0,1,0,1,0,0,0,0,1,0,6.08,1,0,3.04,37756,24597,3.04,3.04,3.04,0.5
0,0,0,1,1,0,0,1,0,0,0,0,0,1,104.88,6,0,41.952,37756,24597,62.928,10.488,6.992,0.4
0,0,0,1,1,0,0,1,0,0,0,0,1,0,34.7,5,0,12.492,37756,24597,22.208,4.4416,2.4984,0.36
0,0,0,1,1,0,0,1,0,0,0,0,1,0,33.72,4,0,15.5112,37756,24597,18.2088,4.5522,3.8778,0.46
0,0,0,1,1,0,0,1,0,0,0,0,1,0,14.94,3,0,7.0218,37756,24597,7.9182,2.6394,2.3406,0.47
0,1,0,0,0,1,0,1,0,0,0,1,0,0,1458.65,5,0,423.0085,37756,24597,1035.6415,207.1283,84.6017,0.29
0,1,0,0,0,1,0,1,0,0,0,1,0,0,26.64,1,0,7.4592,37756,24597,19.1808,19.1808,7.4592,0.28
0,1,0,0,0,1,0,1,0,0,0,1,0,0,476.8,2,0,119.2,37756,24597,357.6,178.8,59.6,0.25
0,1,0,0,0,1,0,1,0,0,0,0,1,0,87.444,2,0.1,18.4604,37756,24597,68.9836,34.4918,9.2302,0.211111111
0,1,0,0,0,0,1,1,0,0,0,1,0,0,212.94,3,0,57.4938,37756,24597,155.4462,51.8154,19.1646,0.27
0,1,0,0,1,0,0,1,0,0,0,0,1,0,85.52,2,0,22.2352,37756,24597,63.2848,31.6424,11.1176,0.26
0,1,0,0,1,0,0,1,0,0,0,0,1,0,10.56,2,0,4.752,37756,24597,5.808,2.904,2.376,0.45
0,1,0,0,1,0,0,1,0,0,0,0,1,0,229.94,2,0,6.8982,37756,24597,223.0418,111.5209,3.4491,0.03
0,1,0,0,0,0,1,1,0,0,0,0,0,1,131.98,2,0,35.6346,37756,24597,96.3454,48.1727,17.8173,0.27
0,1,0,0,0,0,1,1,0,0,0,0,0,1,114.52,7,0,11.452,37756,24597,103.068,14.724,1.636,0.1
0,1,0,0,1,0,0,1,0,0,0,0,1,0,146.86,7,0,70.4928,37756,24597,76.3672,10.9096,10.0704,0.48
0,1,0,0,1,0,0,1,0,0,0,0,1,0,36.56,4,0,18.28,37756,24597,18.28,4.57,4.57,0.5
0,0,0,1,0,0,1,1,0,0,0,0,1,0,850.5,5,0.1,245.7,37756,24597,604.8,120.96,49.14,0.288888889
0,0,0,1,0,0,1,1,0,0,0,1,0,0,75.33,9,0,19.5858,37756,24597,55.7442,6.1938,2.1762,0.26
0,1,0,0,1,0,0,1,0,0,0,0,1,0,11.56,2,0,5.6644,37756,24597,5.8956,2.9478,2.8322,0.49
0,1,0,0,1,0,0,1,0,0,0,0,0,1,209.97,3,0,58.7916,37756,24597,151.1784,50.3928,19.5972,0.28
0,1,0,0,1,0,0,1,0,0,0,1,0,0,447.84,4,0,98.5248,37756,24597,349.3152,87.3288,24.6312,0.22
0,1,0,0,1,0,0,1,0,0,0,0,0,1,479.97,3,0,163.1898,37756,24597,316.7802,105.5934,54.3966,0.34
0,1,0,0,1,0,0,1,0,0,0,0,1,0,8.64,3,0,2.5056,37756,24597,6.1344,2.0448,0.8352,0.29
0,1,0,0,1,0,0,1,0,0,0,0,1,0,180.96,2,0,81.432,37756,24597,99.528,49.764,40.716,0.45
0,1,0,0,0,1,0,1,0,0,0,0,1,0,138.56,4,0,66.5088,37756,24597,72.0512,18.0128,16.6272,0.48
0,1,0,0,0,1,0,1,0,0,0,0,1,0,65.52,5,0.1,12.376,37756,24597,53.144,10.6288,2.4752,0.188888889
1,0,0,0,0,1,0,1,0,0,0,0,1,0,418.32,7,0,117.1296,37756,24597,301.1904,43.0272,16.7328,0.28
1,0,0,0,0,1,0,1,0,0,0,0,1,0,123.858,2,0.1,46.7908,37756,24597,77.0672,38.5336,23.3954,0.377777778
0,0,1,0,0,0,1,1,0,0,0,0,1,0,53.72,4,0,13.9672,37756,24597,39.7528,9.9382,3.4918,0.26
0,0,0,1,0,1,0,1,0,0,0,0,1,0,491.55,5,0,240.8595,37756,24597,250.6905,50.1381,48.1719,0.49
0,1,0,0,0,0,1,0,0,1,0,1,0,0,683.952,3,0.2,42.747,39845,31349,641.205,213.735,14.249,0.0625
0,1,0,0,0,0,1,0,0,1,0,1,0,0,45.696,3,0.2,5.1408,39845,31349,40.5552,13.5184,1.7136,0.1125
0,0,1,0,0,1,0,0,0,1,0,1,0,0,1123.92,5,0.2,-182.637,39845,31349,1306.557,261.3114,-36.5274,-0.1625
0,0,1,0,0,1,0,0,0,1,0,0,0,1,249.584,2,0.2,31.198,39845,31349,218.386,109.193,15.599,0.125
0,0,1,0,0,1,0,0,0,1,0,1,0,0,48.672,3,0.2,7.3008,39845,31349,41.3712,13.7904,2.4336,0.15
0,0,1,0,0,1,0,0,0,1,0,0,1,0,60.768,2,0.2,7.596,39845,31349,53.172,26.586,3.798,0.125
0,0,1,0,0,1,0,0,0,1,0,0,1,0,78.6,5,0.7,-62.88,39845,31349,141.48,28.296,-12.576,-0.8
0,0,1,0,0,1,0,0,0,1,0,0,1,0,3.768,2,0.7,-3.14,39845,31349,6.908,3.454,-1.57,-0.833333333
0,0,1,0,0,1,0,0,0,1,0,0,1,0,1036.624,2,0.2,51.8312,39845,31349,984.7928,492.3964,25.9156,0.05
0,0,1,0,0,1,0,0,0,1,0,0,1,0,563.808,4,0.2,21.1428,39845,31349,542.6652,135.6663,5.2857,0.0375
1,0,0,0,1,0,0,0,0,1,0,0,0,1,55.944,7,0.2,-13.2867,39845,31349,69.2307,9.8901,-1.8981,-0.2375
1,0,0,0,1,0,0,0,0,1,0,0,1,0,10.688,2,0.2,2.2712,39845,31349,8.4168,4.2084,1.1356,0.2125
1,0,0,0,1,0,0,0,0,1,0,0,0,1,11.824,2,0.2,1.0346,39845,31349,10.7894,5.3947,0.5173,0.0875
0,0,1,0,0,1,0,0,0,1,0,0,0,1,323.976,3,0.2,28.3479,39845,31349,295.6281,98.5427,9.4493,0.0875
0,0,1,0,0,1,0,0,0,1,0,0,1,0,11.808,4,0.2,3.9852,39845,31349,7.8228,1.9557,0.9963,0.3375
0,0,1,0,0,1,0,0,0,1,0,0,1,0,26.16,3,0.2,1.962,39845,31349,24.198,8.066,0.654,0.075
0,0,1,0,0,1,0,0,0,1,0,0,1,0,33.57,5,0.7,-25.737,39845,31349,59.307,11.8614,-5.1474,-0.766666667
0,0,1,0,0,1,0,0,0,1,0,1,0,0,4.992,3,0.2,1.3728,39845,31349,3.6192,1.2064,0.4576,0.275
0,0,1,0,0,1,0,0,0,1,0,1,0,0,20.016,3,0.2,5.5044,39845,31349,14.5116,4.8372,1.8348,0.275
0,0,1,0,0,1,0,0,0,1,0,0,0,1,170.24,2,0.2,53.2,39845,31349,117.04,58.52,26.6,0.3125
0,0,0,1,1,0,0,0,0,1,0,0,0,1,479.984,2,0.2,89.997,39845,31349,389.987,194.9935,44.9985,0.1875
0,1,0,0,0,1,0,0,0,1,0,1,0,0,562.2925,7,0.45,-255.5875,39845,31349,817.88,116.84,-36.5125,-0.454545455
0,0,0,1,1,0,0,0,0,1,0,0,0,1,979.95,5,0,274.386,68415.5,177388.5,705.564,141.1128,54.8772,0.28
0,0,0,1,1,0,0,0,0,1,0,0,1,0,22.75,5,0,11.375,68415.5,177388.5,11.375,2.275,2.275,0.5
0,0,0,1,0,1,0,0,0,1,0,0,1,0,275.97,3,0,11.0388,68415.5,177388.5,264.9312,88.3104,3.6796,0.04
0,0,0,1,0,1,0,0,0,1,0,0,0,1,1394.95,5,0,362.687,68415.5,177388.5,1032.263,206.4526,72.5374,0.26
0,0,0,1,0,1,0,0,0,1,0,1,0,0,545.88,6,0,70.9644,68415.5,177388.5,474.9156,79.1526,11.8274,0.13
0,1,0,0,1,0,0,0,0,1,0,0,1,0,14.67,3,0,3.9609,68415.5,177388.5,10.7091,3.5697,1.3203,0.27
0,0,0,1,0,1,0,0,0,1,0,1,0,0,10.16,2,0,3.4544,68415.5,177388.5,6.7056,3.3528,1.7272,0.34
0,1,0,0,0,1,0,0,0,1,0,1,0,0,21.36,8,0,8.1168,68415.5,177388.5,13.2432,1.6554,1.0146,0.38
0,1,0,0,0,1,0,0,0,1,0,0,1,0,98.46,9,0,49.23,68415.5,177388.5,49.23,5.47,5.47,0.5
0,1,0,0,0,1,0,0,0,1,0,1,0,0,358.58,2,0,39.4438,68415.5,177388.5,319.1362,159.5681,19.7219,0.11
0,1,0,0,1,0,0,0,0,0,1,0,1,0,16.768,2,0.2,1.4672,58520.3,44061.5,15.3008,7.6504,0.7336,0.0875
0,0,1,0,1,0,0,0,0,0,1,1,0,0,393.165,3,0.5,-204.4458,58520.3,44061.5,597.6108,199.2036,-68.1486,-0.52
0,1,0,0,1,0,0,0,0,0,1,0,1,0,6.27,5,0.7,-4.598,58520.3,44061.5,10.868,2.1736,-0.9196,-0.733333333
0,1,0,0,1,0,0,0,0,0,1,0,1,0,4.368,7,0.7,-3.3488,58520.3,44061.5,7.7168,1.1024,-0.4784,-0.766666667
0,1,0,0,1,0,0,0,0,0,1,0,0,1,31.984,2,0.2,1.999,58520.3,44061.5,29.985,14.9925,0.9995,0.0625
0,1,0,0,0,1,0,0,0,0,1,0,1,0,86.272,4,0.2,31.2736,58520.3,44061.5,54.9984,13.7496,7.8184,0.3625
0,1,0,0,0,1,0,0,0,0,1,0,1,0,72.588,2,0.7,-48.392,58520.3,44061.5,120.98,60.49,-24.196,-0.666666667
0,1,0,0,0,1,0,0,0,0,1,0,1,0,60.672,2,0.2,14.4096,58520.3,44061.5,46.2624,23.1312,7.2048,0.2375
0,1,0,0,0,1,0,0,0,0,1,0,1,0,77.031,9,0.7,-59.0571,58520.3,44061.5,136.0881,15.1209,-6.5619,-0.766666667
0,1,0,0,0,1,0,0,0,0,1,0,1,0,119.904,6,0.2,-1.4988,58520.3,44061.5,121.4028,20.2338,-0.2498,-0.0125
0,1,0,0,0,1,0,0,0,0,1,0,0,1,263.96,5,0.2,23.0965,58520.3,44061.5,240.8635,48.1727,4.6193,0.0875
0,1,0,0,0,1,0,0,0,0,1,0,1,0,363.648,4,0.2,-86.3664,58520.3,44061.5,450.0144,112.5036,-21.5916,-0.2375
0,0,0,1,1,0,0,0,0,0,1,0,1,0,25.344,6,0.2,7.92,58520.3,44061.5,17.424,2.904,1.32,0.3125
0,0,0,1,1,0,0,0,0,0,1,0,1,0,43.92,5,0.2,15.921,58520.3,44061.5,27.999,5.5998,3.1842,0.3625
0,0,1,0,0,0,1,0,0,0,1,0,1,0,31.104,6,0.2,10.8864,58520.3,44061.5,20.2176,3.3696,1.8144,0.35
0,0,1,0,0,0,1,0,0,0,1,0,1,0,54.816,3,0.2,17.8152,58520.3,44061.5,37.0008,12.3336,5.9384,0.325
0,0,0,1,1,0,0,0,0,0,1,0,1,0,20.724,2,0.7,-15.1976,58520.3,44061.5,35.9216,17.9608,-7.5988,-0.733333333
0,0,0,1,1,0,0,0,0,0,1,0,1,0,415.872,8,0.2,-41.5872,58520.3,44061.5,457.4592,57.1824,-5.1984,-0.1
0,1,0,0,0,1,0,0,0,0,1,0,1,0,100.704,6,0.2,-1.2588,58520.3,44061.5,101.9628,16.9938,-0.2098,-0.0125
0,0,1,0,1,0,0,0,0,0,1,0,0,1,552,10,0.2,34.5,58520.3,44061.5,517.5,51.75,3.45,0.0625
0,0,0,1,1,0,0,0,0,0,1,1,0,0,182.55,2,0.5,-135.087,58520.3,44061.5,317.637,158.8185,-67.5435,-0.74
0,1,0,0,1,0,0,0,0,0,1,0,0,1,87.8,5,0.2,32.925,58520.3,44061.5,54.875,10.975,6.585,0.375
0,0,0,1,1,0,0,0,0,0,1,0,1,0,272.736,3,0.2,-64.7748,58520.3,44061.5,337.5108,112.5036,-21.5916,-0.2375
0,0,0,1,1,0,0,0,0,0,1,0,1,0,18.496,4,0.2,6.7048,58520.3,44061.5,11.7912,2.9478,1.6762,0.3625
0,0,0,1,1,0,0,0,0,0,1,1,0,0,441.92,2,0.2,49.716,58520.3,44061.5,392.204,196.102,24.858,0.1125
0,0,0,1,1,0,0,0,0,0,1,1,0,0,127.764,6,0.7,-191.646,58520.3,44061.5,319.41,53.235,-31.941,-1.5
0,1,0,0,0,0,1,0,0,0,1,0,1,0,44.784,1,0.2,16.2342,58520.3,44061.5,28.5498,28.5498,16.2342,0.3625
0,1,0,0,1,0,0,0,0,0,1,1,0,0,120.576,8,0.2,33.1584,58520.3,44061.5,87.4176,10.9272,4.1448,0.275
0,0,0,1,1,0,0,1,0,0,0,0,1,0,42.616,7,0.8,-68.1856,72727.8,58519,110.8016,15.8288,-9.7408,-1.6
0,0,0,1,0,1,0,1,0,0,0,0,1,0,250.272,9,0.2,15.642,72727.8,58519,234.63,26.07,1.738,0.0625
0,0,0,1,0,1,0,1,0,0,0,0,1,0,11.364,3,0.8,-17.046,72727.8,58519,28.41,9.47,-5.682,-1.5
0,0,0,1,0,1,0,1,0,0,0,0,1,0,8.72,5,0.2,-1.744,72727.8,58519,10.464,2.0928,-0.3488,-0.2
0,1,0,0,0,0,1,1,0,0,0,1,0,0,23.976,3,0.6,-14.3856,72727.8,58519,38.3616,12.7872,-4.7952,-0.6
0,1,0,0,0,0,1,1,0,0,0,1,0,0,108.925,1,0.5,-71.8905,72727.8,58519,180.8155,180.8155,-71.8905,-0.66
0,1,0,0,0,0,1,1,0,0,0,0,1,0,36.352,8,0.2,11.36,72727.8,58519,24.992,3.124,1.42,0.3125
0,0,1,0,1,0,0,1,0,0,0,0,0,1,323.976,3,0.2,20.2485,72727.8,58519,303.7275,101.2425,6.7495,0.0625
0,0,1,0,1,0,0,1,0,0,0,0,0,1,95.984,2,0.2,5.999,72727.8,58519,89.985,44.9925,2.9995,0.0625
0,0,1,0,1,0,0,1,0,0,0,0,1,0,17.46,6,0.8,-30.555,72727.8,58519,48.015,8.0025,-5.0925,-1.75
0,0,1,0,0,0,1,1,0,0,0,0,1,0,164.736,4,0.2,-39.1248,72727.8,58519,203.8608,50.9652,-9.7812,-0.2375
0,0,1,0,0,0,1,1,0,0,0,1,0,0,470.302,7,0.3,-87.3418,72727.8,58519,557.6438,79.6634,-12.4774,-0.185714286
0,0,1,0,0,0,1,1,0,0,0,0,0,1,47.984,2,0.2,5.998,72727.8,58519,41.986,20.993,2.999,0.125
0,0,1,0,1,0,0,1,0,0,0,0,1,0,5.248,4,0.2,1.64,72727.8,58519,3.608,0.902,0.41,0.3125
0,1,0,0,0,0,1,1,0,0,0,0,1,0,762.594,3,0.8,-1143.891,72727.8,58519,1906.485,635.495,-381.297,-1.5
0,1,0,0,0,0,1,1,0,0,0,0,0,1,227.976,3,0.2,28.497,72727.8,58519,199.479,66.493,9.499,0.125
0,1,0,0,0,0,1,1,0,0,0,0,0,1,52.68,3,0.2,19.755,72727.8,58519,32.925,10.975,6.585,0.375
0,1,0,0,0,0,1,1,0,0,0,1,0,0,2.032,1,0.6,-1.3208,72727.8,58519,3.3528,3.3528,-1.3208,-0.65
0,0,1,0,0,1,0,1,0,0,0,1,0,0,825.174,9,0.3,-117.882,72727.8,58519,943.056,104.784,-13.098,-0.142857143
0,0,1,0,0,1,0,1,0,0,0,0,1,0,17.76,3,0.2,5.55,72727.8,58519,12.21,4.07,1.85,0.3125
0,0,1,0,0,1,0,1,0,0,0,0,1,0,6.912,3,0.2,0.864,72727.8,58519,6.048,2.016,0.288,0.125
0,0,0,1,0,0,1,1,0,0,0,0,1,0,45.528,3,0.2,15.9348,72727.8,58519,29.5932,9.8644,5.3116,0.35
0,0,0,1,0,0,1,1,0,0,0,1,0,0,844.116,6,0.3,-36.1764,72727.8,58519,880.2924,146.7154,-6.0294,-0.042857143
0,0,0,1,0,0,1,1,0,0,0,0,0,1,812.736,8,0.2,60.9552,72727.8,58519,751.7808,93.9726,7.6194,0.075
0,0,1,0,1,0,0,1,0,0,0,0,1,0,7.056,3,0.2,2.205,72727.8,58519,4.851,1.617,0.735,0.3125
0,1,0,0,0,0,1,1,0,0,0,1,0,0,480.96,3,0.5,-269.3376,72727.8,58519,750.2976,250.0992,-89.7792,-0.56
0,1,0,0,0,0,1,1,0,0,0,0,0,1,124.792,1,0.2,10.9193,72727.8,58519,113.8727,113.8727,10.9193,0.0875
0,1,0,0,1,0,0,1,0,0,0,0,1,0,12.128,4,0.8,-20.6176,72727.8,58519,32.7456,8.1864,-5.1544,-1.7
0,1,0,0,1,0,0,1,0,0,0,0,1,0,23.992,2,0.8,-62.3792,72727.8,58519,86.3712,43.1856,-31.1896,-2.6
0,1,0,0,1,0,0,1,0,0,0,0,1,0,2.182,1,0.8,-3.6003,72727.8,58519,5.7823,5.7823,-3.6003,-1.65
0,1,0,0,1,0,0,1,0,0,0,0,1,0,27.384,7,0.2,2.7384,72727.8,58519,24.6456,3.5208,0.3912,0.1
0,1,0,0,1,0,0,1,0,0,0,0,1,0,26.406,3,0.8,-71.2962,72727.8,58519,97.7022,32.5674,-23.7654,-2.7
0,1,0,0,0,1,0,1,0,0,0,0,1,0,5.936,7,0.8,-8.904,72727.8,58519,14.84,2.12,-1.272,-1.5
0,1,0,0,1,0,0,1,0,0,0,0,1,0,2.296,2,0.8,-3.9032,72727.8,58519,6.1992,3.0996,-1.9516,-1.7
0,1,0,0,0,1,0,1,0,0,0,0,1,0,1889.99,5,0.8,-2929.4845,72727.8,58519,4819.4745,963.8949,-585.8969,-1.55
0,0,0,1,1,0,0,1,0,0,0,0,0,1,239.976,3,0.2,53.9946,72727.8,58519,185.9814,61.9938,17.9982,0.225
0,0,0,1,0,0,1,1,0,0,0,0,0,1,1001.584,2,0.2,125.198,72727.8,58519,876.386,438.193,62.599,0.125
0,0,0,1,0,0,1,1,0,0,0,1,0,0,569.058,3,0.3,-178.8468,72727.8,58519,747.9048,249.3016,-59.6156,-0.314285714
0,0,0,1,0,0,1,1,0,0,0,1,0,0,14.224,2,0.6,-10.3124,72727.8,58519,24.5364,12.2682,-5.1562,-0.725
0,1,0,0,1,0,0,1,0,0,0,0,1,0,73.176,6,0.8,-197.5752,72727.8,58519,270.7512,45.1252,-32.9292,-2.7
0,1,0,0,1,0,0,1,0,0,0,0,1,0,20.736,4,0.2,7.2576,72727.8,58519,13.4784,3.3696,1.8144,0.35
0,1,0,0,1,0,0,1,0,0,0,0,0,1,39.984,2,0.2,-8.9964,72727.8,58519,48.9804,24.4902,-4.4982,-0.225
